ds,y
1581167700000,59.0
1581168600000,69.0
1581169500000,65.0
1581170400000,56.0
1581171300000,57.0
1581172200000,57.0
1581173100000,56.0
1581174000000,56.0
1581174900000,56.0
1581175800000,56.0
1581176700000,56.0
1581177600000,56.0
1581178500000,55.0
1581179400000,59.0
1581180300000,69.0
1581181200000,66.0
1581182100000,57.0
1581183000000,56.0
1581183900000,58.0
1581184800000,56.0
1581185700000,57.0
1581186600000,55.0
1581187500000,57.0
1581188400000,57.0
1581189300000,56.0
1581190200000,56.0
1581191100000,109.0
1581192000000,118.0
1581192900000,121.0
1581193800000,109.0
1581194700000,108.0
1581195600000,108.0
1581196500000,108.0
1581197400000,108.0
1581198300000,108.0
1581199200000,108.0
1581200100000,107.0
1581201000000,107.0
1581201900000,107.0
1581202800000,107.0
1581203700000,115.0
1581204600000,119.0
1581205500000,113.0
1581206400000,101.0
1581207300000,108.0
1581208200000,107.0
1581209100000,108.0
1581210000000,109.0
1581210900000,106.0
1581211800000,107.0
1581212700000,107.0
1581213600000,108.0
1581214500000,107.0
1581215400000,110.0
1581216300000,122.0
1581217200000,119.0
1581218100000,108.0
1581219000000,111.0
1581219900000,108.0
1581220800000,109.0
1581221700000,108.0
1581222600000,108.0
1581223500000,107.0
1581224400000,108.0
1581225300000,107.0
1581226200000,108.0
1581227100000,107.0
1581228000000,119.0
1581228900000,70.0
1581229800000,58.0
1581230700000,58.0
1581231600000,58.0
1581232500000,58.0
1581233400000,58.0
1581234300000,57.0
1581235200000,57.0
1581236100000,57.0
1581237000000,58.0
1581237900000,57.0
1581238800000,57.0
1581239700000,63.0
1581240600000,70.0
1581241500000,63.0
1581242400000,57.0
1581243300000,57.0
1581244200000,58.0
1581245100000,57.0
1581246000000,57.0
1581246900000,56.0
1581247800000,56.0
1581248700000,56.0
1581249600000,57.0
1581250500000,56.0
1581251400000,57.0
1581252300000,69.0
1581253200000,70.0
1581254100000,58.0
1581255000000,58.0
1581255900000,60.0
1581256800000,58.0
1581257700000,58.0
1581258600000,57.0
1581259500000,57.0
1581260400000,57.0
1581261300000,58.0
1581262200000,57.0
1581263100000,58.0
1581264000000,62.0
1581264900000,70.0
1581265800000,64.0
1581266700000,58.0
1581267600000,58.0
1581268500000,58.0
1581269400000,57.0
1581270300000,56.0
1581271200000,57.0
1581272100000,57.0
1581273000000,57.0
1581273900000,57.0
1581274800000,57.0
1581275700000,57.0
1581276600000,67.0
1581277500000,120.0
1581278400000,110.0
1581279300000,108.0
1581280200000,109.0
1581281100000,108.0
1581282000000,108.0
1581282900000,108.0
1581283800000,107.0
1581284700000,108.0
1581285600000,107.0
1581286500000,108.0
1581287400000,107.0
1581288300000,111.0
1581289200000,120.0
1581290100000,116.0
1581291000000,108.0
1581291900000,108.0
1581292800000,102.0
1581293700000,115.0
1581294600000,113.0
1581295500000,113.0
1581296400000,115.0
1581297300000,114.0
1581298200000,112.0
1581299100000,108.0
1581300000000,109.0
1581300900000,114.0
1581301800000,120.0
1581302700000,113.0
1581303600000,107.0
1581304500000,108.0
1581305400000,108.0
1581306300000,108.0
1581307200000,107.0
1581308100000,107.0
1581309000000,107.0
1581309900000,107.0
1581310800000,107.0
1581311700000,107.0
1581312600000,106.0
1581313500000,115.0
1581314400000,119.0
1581315300000,58.0
1581316200000,57.0
1581317100000,57.0
1581318000000,57.0
1581318900000,203.0
1581319800000,200.0
1581320700000,197.0
1581321600000,193.0
1581322500000,196.0
1581323400000,213.0
1581324300000,216.0
1581325200000,395.0
1581326100000,1046.0
1581327000000,1328.0
1581327900000,1573.0
1581328800000,1690.0
1581329700000,1722.0
1581330600000,1560.0
1581331500000,1333.0
1581332400000,1385.0
1581333300000,1514.0
1581334200000,942.0
1581335100000,696.0
1581336000000,881.0
1581336900000,945.0
1581337800000,945.0
1581338700000,1034.0
1581339600000,1009.0
1581340500000,1015.0
1581341400000,879.0
1581342300000,886.0
1581343200000,869.0
1581344100000,922.0
1581345000000,765.0
1581345900000,1222.0
1581346800000,1429.0
1581347700000,1283.0
1581348600000,1162.0
1581349500000,658.0
1581350400000,408.0
1581351300000,426.0
1581352200000,440.0
1581353100000,476.0
1581354000000,567.0
1581354900000,447.0
1581355800000,504.0
1581356700000,433.0
1581357600000,429.0
1581358500000,373.0
1581359400000,202.0
1581360300000,151.0
1581361200000,128.0
1581362100000,57.0
1581363000000,57.0
1581363900000,108.0
1581364800000,114.0
1581365700000,107.0
1581366600000,361.0
1581367500000,122.0
1581368400000,122.0
1581369300000,132.0
1581370200000,128.0
1581371100000,120.0
1581372000000,121.0
1581372900000,121.0
1581373800000,120.0
1581374700000,121.0
1581375600000,120.0
1581376500000,119.0
1581377400000,120.0
1581378300000,120.0
1581379200000,114.0
1581380100000,119.0
1581381000000,126.0
1581381900000,133.0
1581382800000,125.0
1581383700000,120.0
1581384600000,120.0
1581385500000,121.0
1581386400000,121.0
1581387300000,120.0
1581388200000,120.0
1581389100000,120.0
1581390000000,120.0
1581390900000,119.0
1581391800000,120.0
1581392700000,120.0
1581393600000,133.0
1581394500000,132.0
1581395400000,122.0
1581396300000,121.0
1581397200000,121.0
1581398100000,121.0
1581399000000,121.0
1581399900000,120.0
1581400800000,120.0
1581401700000,69.0
1581402600000,69.0
1581403500000,69.0
1581404400000,70.0
1581405300000,218.0
1581406200000,225.0
1581407100000,221.0
1581408000000,208.0
1581408900000,211.0
1581409800000,210.0
1581410700000,208.0
1581411600000,256.0
1581412500000,717.0
1581413400000,1212.0
1581414300000,1410.0
1581415200000,1444.0
1581416100000,1496.0
1581417000000,1300.0
1581417900000,1168.0
1581418800000,1120.0
1581419700000,1131.0
1581420600000,1073.0
1581421500000,1052.0
1581422400000,1077.0
1581423300000,1020.0
1581424200000,1163.0
1581425100000,1012.0
1581426000000,1097.0
1581426900000,1074.0
1581427800000,936.0
1581428700000,939.0
1581429600000,819.0
1581430500000,1316.0
1581431400000,1310.0
1581432300000,1190.0
1581433200000,1204.0
1581434100000,666.0
1581435000000,430.0
1581435900000,422.0
1581436800000,405.0
1581437700000,444.0
1581438600000,630.0
1581439500000,597.0
1581440400000,590.0
1581441300000,459.0
1581442200000,471.0
1581443100000,465.0
1581444000000,361.0
1581444900000,211.0
1581445800000,181.0
1581446700000,178.0
1581447600000,176.0
1581448500000,163.0
1581449400000,313.0
1581450300000,160.0
1581451200000,163.0
1581452100000,149.0
1581453000000,148.0
1581453900000,150.0
1581454800000,132.0
1581455700000,130.0
1581456600000,130.0
1581457500000,130.0
1581458400000,130.0
1581459300000,131.0
1581460200000,130.0
1581461100000,130.0
1581462000000,150.0
1581462900000,129.0
1581463800000,119.0
1581464700000,168.0
1581465600000,156.0
1581466500000,157.0
1581467400000,152.0
1581468300000,149.0
1581469200000,148.0
1581470100000,148.0
1581471000000,147.0
1581471900000,147.0
1581472800000,147.0
1581473700000,153.0
1581474600000,160.0
1581475500000,155.0
1581476400000,125.0
1581477300000,117.0
1581478200000,117.0
1581479100000,118.0
1581480000000,117.0
1581480900000,117.0
1581481800000,116.0
1581482700000,117.0
1581483600000,117.0
1581484500000,116.0
1581485400000,116.0
1581486300000,125.0
1581487200000,128.0
1581488100000,71.0
1581489000000,66.0
1581489900000,66.0
1581490800000,67.0
1581491700000,214.0
1581492600000,211.0
1581493500000,206.0
1581494400000,206.0
1581495300000,341.0
1581496200000,217.0
1581497100000,214.0
1581498000000,405.0
1581498900000,1059.0
1581499800000,1420.0
1581500700000,1393.0
1581501600000,1467.0
1581502500000,1478.0
1581503400000,1263.0
1581504300000,1125.0
1581505200000,1165.0
1581506100000,1328.0
1581507000000,1122.0
1581507900000,1113.0
1581508800000,1118.0
1581509700000,1148.0
1581510600000,1096.0
1581511500000,1471.0
1581512400000,1466.0
1581513300000,1558.0
1581514200000,1415.0
1581515100000,1292.0
1581516000000,1243.0
1581516900000,1503.0
1581517800000,1202.0
1581518700000,1133.0
1581519600000,1193.0
1581520500000,983.0
1581521400000,925.0
1581522300000,908.0
1581523200000,901.0
1581524100000,945.0
1581525000000,955.0
1581525900000,786.0
1581526800000,469.0
1581527700000,467.0
1581528600000,464.0
1581529500000,474.0
1581530400000,463.0
1581531300000,439.0
1581532200000,422.0
1581533100000,290.0
1581534000000,187.0
1581534900000,234.0
1581535800000,353.0
1581536700000,143.0
1581537600000,138.0
1581538500000,137.0
1581539400000,138.0
1581540300000,137.0
1581541200000,138.0
1581542100000,137.0
1581543000000,143.0
1581543900000,151.0
1581544800000,145.0
1581545700000,138.0
1581546600000,140.0
1581547500000,139.0
1581548400000,139.0
1581549300000,139.0
1581550200000,139.0
1581551100000,138.0
1581552900000,276.0
1581553800000,138.0
1581554700000,143.0
1581555600000,153.0
1581556500000,150.0
1581557400000,138.0
1581558300000,139.0
1581559200000,140.0
1581560100000,126.0
1581561000000,123.0
1581561900000,122.0
1581562800000,123.0
1581563700000,122.0
1581564600000,122.0
1581565500000,123.0
1581566400000,123.0
1581567300000,129.0
1581568200000,136.0
1581569100000,129.0
1581570000000,123.0
1581570900000,123.0
1581571800000,123.0
1581572700000,123.0
1581573600000,123.0
1581574500000,71.0
1581575400000,63.0
1581576300000,58.0
1581577200000,59.0
1581578100000,204.0
1581579000000,201.0
1581579900000,210.0
1581580800000,209.0
1581581700000,198.0
1581582600000,200.0
1581583500000,206.0
1581584400000,227.0
1581585300000,771.0
1581586200000,1094.0
1581587100000,1328.0
1581588000000,1401.0
1581588900000,1394.0
1581589800000,1141.0
1581590700000,938.0
1581591600000,900.0
1581592500000,957.0
1581593400000,878.0
1581594300000,878.0
1581595200000,970.0
1581596100000,1061.0
1581597000000,997.0
1581597900000,940.0
1581598800000,890.0
1581599700000,933.0
1581600600000,840.0
1581601500000,794.0
1581602400000,777.0
1581603300000,728.0
1581604200000,770.0
1581605100000,1023.0
1581606000000,983.0
1581606900000,981.0
1581607800000,986.0
1581608700000,1037.0
1581609600000,1043.0
1581610500000,1172.0
1581611400000,1173.0
1581612300000,1114.0
1581613200000,1103.0
1581614100000,980.0
1581615000000,904.0
1581615900000,513.0
1581616800000,488.0
1581617700000,519.0
1581618600000,516.0
1581619500000,368.0
1581620400000,308.0
1581621300000,337.0
1581622200000,280.0
1581623100000,160.0
1581624000000,166.0
1581624900000,162.0
1581625800000,153.0
1581626700000,153.0
1581627600000,154.0
1581628500000,153.0
1581629400000,227.0
1581630300000,162.0
1581631200000,151.0
1581632100000,151.0
1581633000000,150.0
1581633900000,152.0
1581634800000,153.0
1581635700000,165.0
1581636600000,162.0
1581637500000,152.0
1581638400000,147.0
1581639300000,155.0
1581640200000,158.0
1581641100000,159.0
1581642000000,152.0
1581642900000,152.0
1581643800000,150.0
1581644700000,150.0
1581645600000,155.0
1581646500000,149.0
1581647400000,150.0
1581648300000,148.0
1581649200000,138.0
1581650100000,136.0
1581651000000,136.0
1581651900000,136.0
1581652800000,136.0
1581653700000,135.0
1581654600000,136.0
1581655500000,135.0
1581656400000,136.0
1581657300000,135.0
1581658200000,135.0
1581659100000,139.0
1581660000000,147.0
1581660900000,92.0
1581661800000,84.0
1581662700000,78.0
1581663600000,72.0
1581664500000,218.0
1581665400000,215.0
1581666300000,211.0
1581667200000,210.0
1581668100000,212.0
1581669000000,218.0
1581669900000,217.0
1581670800000,246.0
1581671700000,599.0
1581672600000,833.0
1581673500000,786.0
1581674400000,781.0
1581675300000,868.0
1581676200000,960.0
1581677100000,828.0
1581678000000,824.0
1581678900000,892.0
1581679800000,810.0
1581680700000,823.0
1581681600000,820.0
1581682500000,812.0
1581683400000,792.0
1581684300000,788.0
1581685200000,796.0
1581686100000,882.0
1581687000000,762.0
1581687900000,728.0
1581688800000,726.0
1581689700000,804.0
1581690600000,901.0
1581692400000,1693.0
1581693300000,946.0
1581694200000,1273.0
1581695100000,1268.0
1581696000000,1288.0
1581696900000,1275.0
1581697800000,1284.0
1581698700000,1276.0
1581699600000,1309.0
1581700500000,1166.0
1581701400000,1149.0
1581702300000,1152.0
1581703200000,1120.0
1581704100000,1074.0
1581705000000,266.0
1581705900000,247.0
1581706800000,213.0
1581707700000,206.0
1581708600000,206.0
1581709500000,256.0
1581710400000,254.0
1581711300000,255.0
1581712200000,257.0
1581713100000,175.0
1581714000000,179.0
1581714900000,179.0
1581715800000,167.0
1581716700000,167.0
1581717600000,167.0
1581718500000,168.0
1581719400000,166.0
1581720300000,167.0
1581721200000,167.0
1581722100000,168.0
1581723000000,167.0
1581723900000,166.0
1581724800000,161.0
1581725700000,172.0
1581726600000,180.0
1581727500000,175.0
1581728400000,167.0
1581729300000,167.0
1581730200000,168.0
1581731100000,168.0
1581732000000,167.0
1581732900000,153.0
1581733800000,151.0
1581734700000,151.0
1581735600000,151.0
1581736500000,151.0
1581737400000,150.0
1581738300000,158.0
1581739200000,164.0
1581740100000,157.0
1581741000000,151.0
1581741900000,153.0
1581742800000,151.0
1581743700000,152.0
1581744600000,151.0
1581745500000,151.0
1581746400000,150.0
1581747300000,101.0
1581748200000,91.0
1581749100000,86.0
1581750000000,87.0
1581750900000,93.0
1581751800000,106.0
1581752700000,332.0
1581753600000,87.0
1581754500000,87.0
1581755400000,90.0
1581756300000,89.0
1581757200000,88.0
1581758100000,86.0
1581759000000,86.0
1581759900000,88.0
1581760800000,87.0
1581761700000,88.0
1581762600000,87.0
1581763500000,96.0
1581764400000,100.0
1581765300000,94.0
1581766200000,87.0
1581767100000,88.0
1581768000000,89.0
1581768900000,88.0
1581769800000,88.0
1581770700000,88.0
1581771600000,88.0
1581772500000,87.0
1581773400000,87.0
1581774300000,87.0
1581775200000,87.0
1581776100000,98.0
1581777000000,99.0
1581777900000,88.0
1581778800000,88.0
1581779700000,87.0
1581780600000,88.0
1581781500000,88.0
1581782400000,87.0
1581783300000,87.0
1581784200000,87.0
1581785100000,87.0
1581786000000,86.0
1581786900000,87.0
1581787800000,89.0
1581788700000,120.0
1581789600000,162.0
1581790500000,131.0
1581791400000,145.0
1581792300000,125.0
1581793200000,122.0
1581794100000,121.0
1581795000000,120.0
1581795900000,170.0
1581796800000,169.0
1581797700000,170.0
1581798600000,169.0
1581799500000,169.0
1581800400000,177.0
1581801300000,181.0
1581802200000,175.0
1581803100000,170.0
1581804000000,170.0
1581804900000,168.0
1581805800000,169.0
1581806700000,169.0
1581807600000,168.0
1581808500000,168.0
1581809400000,170.0
1581810300000,167.0
1581811200000,162.0
1581812100000,168.0
1581813000000,177.0
1581813900000,181.0
1581814800000,173.0
1581815700000,169.0
1581816600000,168.0
1581817500000,169.0
1581818400000,159.0
1581819300000,152.0
1581820200000,152.0
1581821100000,152.0
1581822000000,151.0
1581822900000,152.0
1581823800000,152.0
1581824700000,152.0
1581825600000,163.0
1581826500000,165.0
1581827400000,157.0
1581828300000,152.0
1581829200000,153.0
1581830100000,153.0
1581831000000,152.0
1581831900000,152.0
1581832800000,151.0
1581833700000,95.0
1581834600000,88.0
1581835500000,88.0
1581836400000,88.0
1581837300000,90.0
1581838200000,99.0
1581839100000,98.0
1581840000000,87.0
1581840900000,87.0
1581841800000,87.0
1581842700000,87.0
1581843600000,87.0
1581844500000,86.0
1581845400000,87.0
1581846300000,87.0
1581847200000,87.0
1581848100000,86.0
1581849000000,87.0
1581849900000,92.0
1581850800000,99.0
1581851700000,94.0
1581852600000,87.0
1581853500000,88.0
1581854400000,88.0
1581855300000,87.0
1581856200000,87.0
1581857100000,87.0
1581858000000,87.0
1581858900000,87.0
1581859800000,87.0
1581860700000,87.0
1581861600000,87.0
1581862500000,97.0
1581863400000,100.0
1581864300000,92.0
1581865200000,88.0
1581866100000,88.0
1581867000000,88.0
1581867900000,88.0
1581868800000,203.0
1581869700000,785.0
1581870600000,780.0
1581871500000,789.0
1581872400000,782.0
1581873300000,780.0
1581874200000,777.0
1581875100000,786.0
1581876000000,679.0
1581876900000,596.0
1581877800000,367.0
1581878700000,157.0
1581879600000,124.0
1581880500000,122.0
1581881400000,120.0
1581882300000,171.0
1581883200000,170.0
1581884100000,169.0
1581885000000,169.0
1581885900000,169.0
1581886800000,169.0
1581887700000,182.0
1581888600000,182.0
1581889500000,170.0
1581890400000,169.0
1581891300000,169.0
1581892200000,152.0
1581893100000,151.0
1581894000000,154.0
1581894900000,149.0
1581895800000,152.0
1581896700000,152.0
1581897600000,145.0
1581898500000,155.0
1581899400000,152.0
1581900300000,156.0
1581901200000,148.0
1581902100000,137.0
1581903000000,138.0
1581903900000,137.0
1581904800000,138.0
1581905700000,137.0
1581906600000,138.0
1581907500000,137.0
1581908400000,137.0
1581909300000,137.0
1581910200000,138.0
1581911100000,138.0
1581912000000,140.0
1581912900000,151.0
1581913800000,148.0
1581914700000,138.0
1581916500000,277.0
1581917400000,138.0
1581918300000,138.0
1581919200000,138.0
1581920100000,86.0
1581921000000,87.0
1581921900000,86.0
1581922800000,90.0
1581923700000,232.0
1581924600000,233.0
1581925500000,239.0
1581926400000,250.0
1581927300000,227.0
1581928200000,227.0
1581929100000,236.0
1581930000000,231.0
1581930900000,571.0
1581931800000,822.0
1581932700000,787.0
1581933600000,828.0
1581934500000,807.0
1581935400000,958.0
1581936300000,954.0
1581937200000,812.0
1581938100000,995.0
1581939000000,892.0
1581939900000,890.0
1581940800000,883.0
1581941700000,887.0
1581943500000,1814.0
1581944400000,959.0
1581945300000,1397.0
1581946200000,554.0
1581947100000,789.0
1581948000000,843.0
1581948900000,860.0
1581949800000,895.0
1581950700000,827.0
1581951600000,849.0
1581952500000,867.0
1581953400000,869.0
1581954300000,849.0
1581955200000,862.0
1581956100000,909.0
1581957000000,876.0
1581957900000,855.0
1581958800000,851.0
1581959700000,700.0
1581960600000,698.0
1581961500000,699.0
1581962400000,771.0
1581963300000,724.0
1581964200000,495.0
1581965100000,473.0
1581966000000,246.0
1581966900000,185.0
1581967800000,340.0
1581968700000,289.0
1581969600000,179.0
1581970500000,154.0
1581971400000,143.0
1581972300000,141.0
1581973200000,143.0
1581974100000,143.0
1581975000000,150.0
1581975900000,143.0
1581976800000,143.0
1581977700000,143.0
1581978600000,145.0
1581979500000,152.0
1581980400000,155.0
1581981300000,143.0
1581982200000,142.0
1581983100000,143.0
1581984000000,135.0
1581984900000,141.0
1581985800000,142.0
1581986700000,141.0
1581987600000,141.0
1581988500000,141.0
1581989400000,142.0
1581990300000,154.0
1581991200000,155.0
1581992100000,139.0
1581993000000,143.0
1581993900000,141.0
1581994800000,142.0
1581995700000,142.0
1581996600000,143.0
1581997500000,140.0
1581998400000,143.0
1581999300000,140.0
1582000200000,144.0
1582001100000,152.0
1582002000000,155.0
1582002900000,140.0
1582003800000,142.0
1582004700000,142.0
1582005600000,140.0
1582006500000,91.0
1582007400000,91.0
1582008300000,91.0
1582009200000,99.0
1582010100000,235.0
1582011000000,236.0
1582011900000,240.0
1582012800000,244.0
1582013700000,248.0
1582014600000,504.0
1582015500000,493.0
1582016400000,523.0
1582017300000,1029.0
1582018200000,1217.0
1582019100000,1426.0
1582020000000,1468.0
1582020900000,1509.0
1582021800000,1102.0
1582022700000,937.0
1582023600000,911.0
1582024500000,1097.0
1582025400000,915.0
1582026300000,887.0
1582027200000,1001.0
1582028100000,919.0
1582029000000,915.0
1582029900000,893.0
1582030800000,930.0
1582031700000,980.0
1582032600000,823.0
1582033500000,853.0
1582034400000,834.0
1582035300000,814.0
1582036200000,868.0
1582037100000,825.0
1582038000000,792.0
1582038900000,649.0
1582039800000,828.0
1582040700000,672.0
1582041600000,758.0
1582042500000,738.0
1582043400000,813.0
1582044300000,780.0
1582045200000,712.0
1582046100000,697.0
1582047000000,699.0
1582047900000,859.0
1582048800000,1302.0
1582049700000,773.0
1582050600000,388.0
1582051500000,143.0
1582052400000,171.0
1582053300000,365.0
1582054200000,162.0
1582055100000,162.0
1582056000000,156.0
1582056900000,131.0
1582057800000,131.0
1582058700000,131.0
1582059600000,133.0
1582060500000,128.0
1582061400000,132.0
1582062300000,132.0
1582063200000,146.0
1582064100000,142.0
1582065000000,131.0
1582065900000,131.0
1582066800000,132.0
1582067700000,132.0
1582068600000,132.0
1582069500000,132.0
1582070400000,124.0
1582071300000,131.0
1582072200000,133.0
1582073100000,131.0
1582074000000,142.0
1582074900000,143.0
1582075800000,133.0
1582076700000,129.0
1582077600000,133.0
1582078500000,130.0
1582079400000,132.0
1582080300000,131.0
1582081200000,132.0
1582082100000,130.0
1582083000000,132.0
1582083900000,131.0
1582084800000,139.0
1582085700000,143.0
1582086600000,138.0
1582087500000,130.0
1582088400000,132.0
1582089300000,131.0
1582090200000,132.0
1582091100000,131.0
1582092000000,130.0
1582092900000,81.0
1582093800000,81.0
1582094700000,79.0
1582095600000,84.0
1582096500000,93.0
1582097400000,90.0
1582098300000,81.0
1582099200000,83.0
1582100100000,85.0
1582101000000,96.0
1582101900000,96.0
1582102800000,311.0
1582103700000,1125.0
1582104600000,1667.0
1582107300000,3624.0
1582108200000,1145.0
1582109100000,948.0
1582110000000,901.0
1582110900000,951.0
1582111800000,918.0
1582112700000,962.0
1582113600000,1009.0
1582114500000,982.0
1582115400000,936.0
1582116300000,1102.0
1582117200000,2230.0
1582118100000,493.0
1582119000000,1210.0
1582119900000,1221.0
1582120800000,1212.0
1582121700000,1298.0
1582122600000,1319.0
1582123500000,1285.0
1582124400000,1299.0
1582125300000,1264.0
1582128900000,5114.0
1582129800000,1303.0
1582130700000,1328.0
1582132500000,2285.0
1582133400000,581.0
1582134300000,556.0
1582135200000,520.0
1582136100000,491.0
1582137000000,471.0
1582137900000,431.0
1582138800000,334.0
1582139700000,317.0
1582140600000,253.0
1582141500000,163.0
1582142400000,163.0
1582143300000,162.0
1582144200000,162.0
1582145100000,163.0
1582146000000,162.0
1582146900000,162.0
1582147800000,162.0
1582148700000,164.0
1582149600000,176.0
1582150500000,160.0
1582151400000,147.0
1582152300000,148.0
1582153200000,149.0
1582154100000,147.0
1582155000000,148.0
1582155900000,146.0
1582156800000,140.0
1582157700000,143.0
1582158600000,132.0
1582159500000,137.0
1582160400000,145.0
1582161300000,135.0
1582162200000,131.0
1582163100000,132.0
1582164000000,132.0
1582164900000,132.0
1582165800000,132.0
1582166700000,135.0
1582167600000,134.0
1582168500000,131.0
1582169400000,131.0
1582170300000,141.0
1582171200000,144.0
1582172100000,133.0
1582173000000,131.0
1582173900000,132.0
1582174800000,132.0
1582175700000,131.0
1582176600000,133.0
1582177500000,131.0
1582178400000,132.0
1582179300000,81.0
1582180200000,81.0
1582181100000,92.0
1582182000000,94.0
1582182900000,227.0
1582183800000,225.0
1582184700000,222.0
1582185600000,221.0
1582186500000,222.0
1582187400000,232.0
1582188300000,229.0
1582189200000,227.0
1582190100000,921.0
1582191000000,1110.0
1582191900000,1279.0
1582192800000,1326.0
1582193700000,1407.0
1582194600000,959.0
1582195500000,847.0
1582196400000,841.0
1582197300000,897.0
1582198200000,841.0
1582199100000,859.0
1582200000000,841.0
1582200900000,875.0
1582201800000,932.0
1582202700000,898.0
1582203600000,853.0
1582204500000,649.0
1582205400000,545.0
1582206300000,558.0
1582207200000,553.0
1582208100000,546.0
1582209000000,1109.0
1582209900000,1162.0
1582210800000,1151.0
1582211700000,1225.0
1582212600000,1327.0
1582213500000,1323.0
1582214400000,1312.0
1582215300000,1338.0
1582216200000,1336.0
1582217100000,1295.0
1582218000000,1283.0
1582218900000,1077.0
1582219800000,738.0
1582220700000,496.0
1582221600000,482.0
1582222500000,427.0
1582223400000,313.0
1582224300000,214.0
1582225200000,196.0
1582226100000,413.0
1582227000000,194.0
1582227900000,153.0
1582228800000,155.0
1582229700000,162.0
1582230600000,156.0
1582231500000,149.0
1582232400000,149.0
1582233300000,150.0
1582234200000,150.0
1582235100000,150.0
1582236000000,151.0
1582236900000,149.0
1582237800000,149.0
1582238700000,150.0
1582239600000,156.0
1582240500000,162.0
1582241400000,153.0
1582242300000,150.0
1582243200000,144.0
1582244100000,154.0
1582245000000,154.0
1582245900000,157.0
1582246800000,148.0
1582247700000,148.0
1582248600000,145.0
1582249500000,145.0
1582250400000,154.0
1582251300000,158.0
1582252200000,147.0
1582253100000,144.0
1582254000000,146.0
1582254900000,145.0
1582255800000,146.0
1582256700000,146.0
1582257600000,145.0
1582258500000,145.0
1582259400000,145.0
1582260300000,145.0
1582261200000,158.0
1582262100000,156.0
1582263000000,145.0
1582263900000,146.0
1582264800000,145.0
1582265700000,95.0
1582266600000,95.0
1582267500000,95.0
1582268400000,95.0
1582269300000,94.0
1582270200000,95.0
1582271100000,97.0
1582272000000,108.0
1582272900000,108.0
1582273800000,100.0
1582274700000,101.0
1582275600000,292.0
1582276500000,523.0
1582277400000,668.0
1582278300000,730.0
1582279200000,890.0
1582280100000,873.0
1582281000000,989.0
1582281900000,1088.0
1582282800000,921.0
1582286400000,3620.0
1582287300000,948.0
1582288200000,1001.0
1582289100000,975.0
1582290000000,874.0
1582290900000,897.0
1582291800000,791.0
1582292700000,709.0
1582293600000,771.0
1582294500000,809.0
1582295400000,842.0
1582296300000,1281.0
1582297200000,1493.0
1582298100000,1602.0
1582299000000,1619.0
1582299900000,1644.0
1582300800000,1666.0
1582301700000,1432.0
1582302600000,1666.0
1582303500000,1522.0
1582304400000,1697.0
1582305300000,1621.0
1582306200000,1637.0
1582307100000,1300.0
1582308000000,769.0
1582308900000,196.0
1582309800000,175.0
1582310700000,200.0
1582311600000,735.0
1582312500000,653.0
1582313400000,638.0
1582314300000,686.0
1582315200000,702.0
1582316100000,443.0
1582317000000,176.0
1582317900000,119.0
1582318800000,118.0
1582319700000,117.0
1582320600000,117.0
1582321500000,122.0
1582322400000,130.0
1582323300000,127.0
1582324200000,119.0
1582325100000,118.0
1582326000000,119.0
1582326900000,120.0
1582327800000,120.0
1582328700000,119.0
1582329600000,111.0
1582330500000,118.0
1582331400000,118.0
1582332300000,122.0
1582333200000,131.0
1582334100000,124.0
1582335000000,118.0
1582335900000,119.0
1582336800000,119.0
1582337700000,119.0
1582338600000,119.0
1582339500000,120.0
1582340400000,117.0
1582341300000,119.0
1582342200000,118.0
1582343100000,126.0
1582344000000,131.0
1582344900000,123.0
1582345800000,119.0
1582346700000,118.0
1582347600000,119.0
1582348500000,119.0
1582349400000,118.0
1582350300000,119.0
1582351200000,117.0
1582352100000,68.0
1582353000000,67.0
1582353900000,76.0
1582354800000,81.0
1582355700000,71.0
1582356600000,69.0
1582357500000,329.0
1582358400000,447.0
1582359300000,317.0
1582360200000,68.0
1582361100000,68.0
1582362000000,67.0
1582362900000,67.0
1582363800000,67.0
1582364700000,73.0
1582365600000,81.0
1582366500000,74.0
1582367400000,68.0
1582368300000,69.0
1582369200000,68.0
1582370100000,69.0
1582371000000,69.0
1582371900000,69.0
1582372800000,67.0
1582373700000,69.0
1582374600000,68.0
1582375500000,73.0
1582376400000,80.0
1582377300000,75.0
1582378200000,68.0
1582379100000,68.0
1582380000000,68.0
1582380900000,68.0
1582381800000,67.0
1582382700000,68.0
1582383600000,67.0
1582384500000,68.0
1582385400000,66.0
1582386300000,71.0
1582387200000,80.0
1582388100000,76.0
1582389000000,68.0
1582389900000,68.0
1582390800000,68.0
1582391700000,68.0
1582392600000,68.0
1582393500000,68.0
1582394400000,67.0
1582395300000,67.0
1582396200000,67.0
1582397100000,68.0
1582398000000,81.0
1582398900000,79.0
1582399800000,67.0
1582400700000,120.0
1582401600000,119.0
1582402500000,119.0
1582403400000,119.0
1582404300000,120.0
1582405200000,119.0
1582406100000,119.0
1582407000000,119.0
1582407900000,120.0
1582408800000,129.0
1582409700000,131.0
1582410600000,121.0
1582411500000,119.0
1582412400000,119.0
1582413300000,121.0
1582414200000,121.0
1582415100000,119.0
1582416000000,113.0
1582416900000,119.0
1582417800000,118.0
1582418700000,119.0
1582419600000,128.0
1582420500000,132.0
1582421400000,122.0
1582422300000,121.0
1582423200000,119.0
1582424100000,120.0
