ds,y
1585896300000,0.0
1585897200000,0.0
1585898100000,0.0
1585899000000,0.0
1585899900000,0.0
1585900800000,0.0
1585901700000,0.0
1585902600000,2.0
1585903500000,0.0
1585904400000,18.0
1585905300000,115.0
1585906200000,73.0
1585907100000,0.0
1585908000000,0.0
1585908900000,0.0
1585909800000,0.0
1585910700000,0.0
1585911600000,121.0
1585912500000,209.0
1585913400000,225.0
1585914300000,226.0
1585915200000,234.0
1585916100000,207.0
1585917000000,222.0
1585917900000,235.0
1585918800000,233.0
1585919700000,225.0
1585920600000,218.0
1585921500000,221.0
1585922400000,160.0
1585923300000,137.0
1585924200000,171.0
1585925100000,156.0
1585926000000,120.0
1585926900000,105.0
1585927800000,78.0
1585928700000,60.0
1585929600000,36.0
1585930500000,9.0
1585931400000,18.0
1585932300000,28.0
1585933200000,4.0
1585934100000,0.0
1585935000000,0.0
1585935900000,0.0
1585936800000,0.0
1585937700000,0.0
1585938600000,0.0
1585939500000,0.0
1585940400000,0.0
1585941300000,0.0
1585942200000,0.0
1585943100000,0.0
1585944000000,0.0
1585944900000,0.0
1585945800000,0.0
1585946700000,0.0
1585947600000,0.0
1585948500000,0.0
1585949400000,0.0
1585950300000,0.0
1585951200000,0.0
1585952100000,0.0
1585953000000,0.0
1585953900000,0.0
1585954800000,0.0
1585955700000,0.0
1585956600000,0.0
1585957500000,0.0
1585958400000,0.0
1585959300000,0.0
1585960200000,0.0
1585961100000,0.0
1585962000000,0.0
1585962900000,0.0
1585963800000,0.0
1585964700000,0.0
1585965600000,0.0
1585966500000,0.0
1585967400000,0.0
1585968300000,0.0
1585969200000,0.0
1585970100000,0.0
1585971000000,0.0
1585971900000,0.0
1585972800000,0.0
1585973700000,0.0
1585974600000,0.0
1585975500000,0.0
1585976400000,0.0
1585977300000,0.0
1585978200000,0.0
1585979100000,0.0
1585980000000,0.0
1585980900000,0.0
1585981800000,0.0
1585982700000,0.0
1585983600000,0.0
1585984500000,0.0
1585985400000,0.0
1585986300000,0.0
1585987200000,0.0
1585988100000,0.0
1585989000000,0.0
1585989900000,0.0
1585990800000,0.0
1585991700000,0.0
1585992600000,0.0
1585993500000,0.0
1585994400000,0.0
1585995300000,0.0
1585996200000,0.0
1585997100000,0.0
1585998000000,0.0
1585998900000,0.0
1585999800000,0.0
1586000700000,0.0
1586001600000,0.0
1586002500000,0.0
1586003400000,42.0
1586004300000,207.0
1586005200000,60.0
1586006100000,56.0
1586007000000,92.0
1586007900000,152.0
1586008800000,187.0
1586009700000,118.0
1586010600000,63.0
1586011500000,58.0
1586012400000,38.0
1586013300000,11.0
1586014200000,29.0
1586015100000,2.0
1586016000000,1.0
1586016900000,0.0
1586017800000,0.0
1586018700000,0.0
1586019600000,0.0
1586020500000,0.0
1586021400000,0.0
1586022300000,0.0
1586023200000,0.0
1586024100000,0.0
1586025000000,0.0
1586025900000,0.0
1586026800000,0.0
1586027700000,0.0
1586028600000,0.0
1586029500000,0.0
1586030400000,0.0
1586031300000,0.0
1586032200000,0.0
1586033100000,0.0
1586034000000,0.0
1586034900000,0.0
1586035800000,0.0
1586036700000,0.0
1586037600000,0.0
1586038500000,0.0
1586039400000,0.0
1586040300000,0.0
1586041200000,0.0
1586042100000,0.0
1586043000000,0.0
1586043900000,0.0
1586044800000,0.0
1586045700000,0.0
1586046600000,0.0
1586047500000,0.0
1586048400000,0.0
1586049300000,0.0
1586050200000,0.0
1586051100000,0.0
1586052000000,0.0
1586052900000,0.0
1586053800000,0.0
1586054700000,0.0
1586055600000,0.0
1586056500000,0.0
1586057400000,0.0
1586058300000,0.0
1586059200000,0.0
1586060100000,0.0
1586061000000,0.0
1586061900000,0.0
1586062800000,0.0
1586063700000,0.0
1586064600000,0.0
1586065500000,0.0
1586066400000,0.0
1586067300000,0.0
1586068200000,0.0
1586069100000,0.0
1586070000000,0.0
1586070900000,0.0
1586071800000,0.0
1586072700000,0.0
1586073600000,0.0
1586074500000,0.0
1586075400000,0.0
1586076300000,0.0
1586077200000,0.0
1586078100000,0.0
1586079000000,0.0
1586079900000,0.0
1586080800000,0.0
1586081700000,0.0
1586082600000,0.0
1586083500000,0.0
1586084400000,0.0
1586085300000,0.0
1586086200000,0.0
1586087100000,0.0
1586088000000,0.0
1586088900000,0.0
1586089800000,0.0
1586090700000,0.0
1586091600000,0.0
1586092500000,0.0
1586093400000,0.0
1586094300000,0.0
1586095200000,0.0
1586096100000,0.0
1586097000000,0.0
1586097900000,0.0
1586098800000,0.0
1586099700000,0.0
1586100600000,0.0
1586101500000,0.0
1586102400000,0.0
1586103300000,0.0
1586104200000,0.0
1586105100000,0.0
1586106000000,0.0
1586106900000,0.0
1586107800000,0.0
1586108700000,0.0
1586109600000,0.0
1586110500000,0.0
1586111400000,0.0
1586112300000,0.0
1586113200000,0.0
1586114100000,0.0
1586115000000,0.0
1586115900000,0.0
1586116800000,0.0
1586117700000,0.0
1586118600000,0.0
1586119500000,0.0
1586120400000,0.0
1586121300000,0.0
1586122200000,0.0
1586123100000,0.0
1586124000000,0.0
1586124900000,0.0
1586125800000,0.0
1586126700000,0.0
1586127600000,0.0
1586128500000,0.0
1586129400000,0.0
1586130300000,0.0
1586131200000,0.0
1586132100000,0.0
1586133000000,0.0
1586133900000,0.0
1586134800000,0.0
1586135700000,0.0
1586136600000,0.0
1586137500000,0.0
1586138400000,0.0
1586139300000,0.0
1586140200000,0.0
1586141100000,0.0
1586142000000,0.0
1586142900000,0.0
1586143800000,0.0
1586144700000,0.0
1586145600000,0.0
1586146500000,0.0
1586147400000,0.0
1586148300000,0.0
1586149200000,0.0
1586150100000,0.0
1586151000000,0.0
1586151900000,0.0
1586152800000,0.0
1586153700000,0.0
1586154600000,0.0
1586155500000,0.0
1586156400000,0.0
1586157300000,0.0
1586158200000,0.0
1586159100000,0.0
1586160000000,0.0
1586160900000,0.0
1586161800000,0.0
1586162700000,0.0
1586163600000,0.0
1586164500000,0.0
1586165400000,0.0
1586166300000,0.0
1586167200000,0.0
1586168100000,0.0
1586169000000,0.0
1586169900000,0.0
1586170800000,0.0
1586171700000,0.0
1586172600000,0.0
1586173500000,0.0
1586174400000,0.0
1586175300000,0.0
1586176200000,0.0
1586177100000,0.0
1586178000000,0.0
1586178900000,0.0
1586180700000,0.0
1586181600000,9.0
